EstC;Ndep;Renda;TipoR;Vbem;Nparc;Vparc;Nveic;CC;Tel; Idade ;TmpTrab;Entrada;Classe
1;0;3000;0;400;3;149;0;0;0;43;48;0;1
1;0;5000;0;552;4;119;0;0;0;43;48;119;1
1;0;4000;0;337;1;352;0;0;0;43;48;0;1
2;0;2000;0;429;12;59;0;0;1;42;36;0;1
1;0;300;0;308;5;79;0;0;0;41;24;0;1
0;0;1067;0;459;2;162;0;0;1;41;24;162;1
0;0;1200;0;434;3;118;0;0;1;41;24;118;1
0;4;1200;0;396;5;72;0;0;1;41;24;100;1
0;0;521;0;482;12;66;0;0;0;40;12;0;1
0;0;2200;0;305;4;70;0;0;1;40;12;70;1
0;0;460;0;784;5;88;0;0;0;39;0;350;1
0;0;400;0;643;6;108;0;0;0;39;0;0;1
0;0;350;0;558;12;80;0;0;0;39;0;0;1
0;0;350;0;556;15;69;0;0;0;39;0;0;1
0;0;310;0;451;12;61;0;0;1;39;0;0;1
0;0;690;0;918;6;154;0;0;0;39;0;0;1
2;0;550;0;689;8;97;0;0;0;39;0;150;1
0;0;423;0;527;3;87;0;0;0;39;0;300;1
0;0;370;0;445;10;68;0;0;0;39;0;0;1
0;0;700;0;839;5;140;0;0;0;39;0;140;1
0;0;760;0;895;5;176;0;0;0;39;0;176;1
2;0;457;0;535;6;119;0;0;0;39;0;0;1
1;0;380;0;415;12;57;0;0;1;39;0;0;1
0;0;630;0;625;5;105;0;0;0;39;0;105;1
0;0;2000;0;1852;4;372;0;0;0;39;0;372;1
2;0;360;0;300;6;71;0;0;0;39;0;0;1
0;0;760;0;598;7;98;0;0;0;39;0;98;1
0;0;529;0;413;2;140;0;0;0;39;0;140;1
0;0;400;0;307;7;50;0;0;0;39;0;50;1
0;0;560;0;399;10;61;0;0;0;39;0;0;1
0;0;850;0;598;5;84;0;0;0;39;0;250;1
0;0;1200;0;815;5;136;0;0;0;39;0;136;1
1;0;650;0;429;12;58;0;0;0;39;0;0;1
0;0;800;0;467;7;82;0;0;0;39;0;50;1
0;0;661;0;365;2;124;0;0;0;39;0;124;1
0;0;549;0;302;2;103;0;0;0;39;0;103;1
0;0;800;0;428;2;144;0;0;0;39;0;144;1
0;0;1562;0;786;4;159;0;0;0;39;0;159;1
0;0;1500;0;689;3;260;0;0;0;39;0;0;1
0;0;1000;0;426;2;142;0;0;0;39;0;142;1
0;0;1200;0;487;3;123;0;0;0;39;0;123;1
0;0;1850;0;749;2;252;0;0;0;39;0;252;1
1;0;2000;0;770;2;259;0;0;0;39;0;259;1
0;0;953;0;333;4;99;0;0;0;39;0;0;1
0;0;1500;0;448;6;76;0;0;0;39;0;0;1
0;0;2018;0;519;2;174;0;0;0;39;0;176;1
1;0;1592;0;383;2;130;0;0;0;39;0;130;1
0;0;1500;0;324;6;75;0;0;1;39;0;0;1
0;0;2029;0;401;2;136;0;0;0;39;0;136;1
1;0;1946;0;336;1;171;0;0;0;39;0;171;1
1;0;2013;0;329;1;190;0;0;1;39;0;150;1
1;0;350;0;410;6;88;0;0;0;39;6;0;1
1;0;588;0;546;10;79;0;0;0;39;6;0;1
1;0;700;0;529;4;153;0;0;0;39;6;0;1
0;1;1044;0;639;10;88;0;0;0;39;6;0;1
0;0;1904;0;587;6;126;0;0;0;39;6;0;1
1;0;3000;0;540;12;74;0;0;1;63;300;0;1
1;0;800;0;476;8;84;0;0;0;54;192;0;1
2;0;1500;0;572;5;112;0;0;0;53;180;112;1
1;0;2900;0;822;4;187;0;0;1;48;120;187;1
0;1;5780;0;395;10;60;0;0;0;48;120;0;1
3;0;390;0;560;15;69;0;0;0;47;108;0;1
0;0;1100;0;348;3;130;0;0;0;47;108;0;1
0;0;311;0;389;12;54;0;0;0;46;96;0;1
1;0;603;0;732;10;116;0;0;0;44;72;0;1
0;0;800;0;760;15;84;0;0;0;44;72;84;1
0;0;520;0;305;7;60;0;0;0;44;72;0;1
0;0;1090;0;511;5;100;0;0;0;44;72;100;1
3;0;752;0;894;12;122;0;0;1;43;60;0;1
1;0;600;0;561;10;85;0;0;0;43;60;0;1
0;0;639;0;480;12;65;0;0;0;43;60;0;1
1;0;300;0;433;6;73;0;0;0;42;48;0;1
1;0;792;0;1092;6;183;0;0;0;42;48;0;1
0;0;394;0;508;6;105;0;0;0;42;48;0;1
1;0;800;0;1013;5;123;0;0;0;42;48;402;1
1;0;684;0;829;10;119;0;0;0;42;48;0;1
1;0;490;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;500;0;552;4;119;0;0;0;42;48;119;1
1;0;560;0;609;6;129;0;0;0;42;48;0;1
1;0;748;0;793;8;134;0;0;0;42;48;0;1
0;0;607;0;617;5;152;0;0;0;42;48;0;1
1;0;500;0;508;6;105;0;0;0;42;48;0;1
1;0;1980;0;1899;12;233;0;0;0;42;48;0;1
1;0;380;0;342;6;58;0;0;0;42;48;0;1
1;0;510;0;453;4;114;0;0;0;42;48;0;1
0;0;400;0;353;6;78;0;0;0;42;48;0;1
0;0;833;0;698;11;97;0;0;0;42;48;0;1
0;0;783;0;649;6;135;0;0;0;42;48;0;1
1;0;600;0;483;6;81;0;0;0;42;48;0;1
1;0;1200;0;956;7;137;0;0;0;42;48;0;1
1;0;500;0;390;4;79;0;0;0;42;48;79;1
1;0;1707;0;1312;4;264;0;0;0;42;48;264;1
1;0;750;0;562;3;209;0;0;0;42;48;0;1
1;0;600;0;444;2;150;0;0;0;42;48;150;1
0;0;1300;0;909;3;154;0;0;0;42;48;500;1
0;0;800;0;552;4;119;0;0;0;42;48;119;1
0;0;847;0;569;2;192;0;0;0;42;48;192;1
1;0;1551;0;969;6;162;0;0;0;42;48;0;1
0;0;700;0;429;6;89;0;0;0;42;48;0;1
1;0;500;0;303;3;112;0;0;0;42;48;0;1
0;0;928;0;549;6;116;0;0;0;42;48;0;1
3;0;953;0;552;4;119;0;0;0;42;48;119;1
1;0;1000;0;552;4;119;0;0;0;42;48;119;1
0;0;2191;0;1199;4;241;0;0;0;42;48;241;1
1;0;600;0;320;2;173;0;0;0;42;48;0;1
1;0;1000;0;523;2;283;0;0;0;42;48;0;1
1;0;656;0;327;3;110;0;0;0;42;48;0;1
1;0;800;0;398;2;135;0;0;0;42;48;135;1
0;0;1250;0;552;4;119;0;0;0;42;48;119;1
1;0;1270;0;552;4;119;0;0;0;42;48;119;1
1;0;1362;0;552;4;119;0;0;0;42;48;119;1
0;0;1392;0;529;4;153;0;0;0;42;48;0;1
0;0;1846;0;698;6;154;0;0;0;42;48;0;1
0;0;1500;0;567;6;126;0;0;0;42;48;0;1
1;0;1000;0;341;3;127;0;0;0;42;48;0;1
1;0;1457;0;477;3;160;0;0;0;42;48;0;1
1;0;1144;0;369;3;140;0;0;0;42;48;0;1
2;0;961;0;306;6;65;0;0;0;42;48;0;1
1;0;3340;0;989;6;170;0;0;0;42;48;170;1
0;0;2000;0;552;4;119;0;0;0;42;48;119;1
0;0;1700;0;449;3;170;0;0;0;42;48;0;1
0;0;1392;0;357;4;85;0;0;0;42;48;70;1
1;0;1300;0;312;3;105;0;0;0;42;48;0;1
0;0;1860;0;439;6;91;0;0;0;42;48;0;1
1;0;1700;0;379;1;400;0;0;0;42;48;0;1
1;0;1717;0;350;3;96;0;0;0;42;48;96;1
0;0;1500;0;305;3;113;0;0;0;42;48;0;1
1;0;3027;0;552;4;119;0;0;0;42;48;119;1
1;0;2500;0;389;1;406;0;0;0;42;48;0;1
1;0;2089;0;321;1;339;0;0;0;42;48;0;1
1;0;3000;0;395;2;211;0;0;0;42;48;0;1
0;0;4000;0;490;3;179;0;0;0;42;48;0;1
0;0;300;0;638;12;87;0;0;0;41;36;0;1
0;0;610;0;1042;12;143;0;0;0;41;36;0;1
0;0;700;0;890;9;125;0;0;0;41;36;124;1
3;0;608;0;690;15;85;0;0;1;41;36;0;1
1;0;1200;0;1298;5;316;0;0;1;41;36;0;1
1;0;600;0;345;10;53;0;0;1;41;36;0;1
0;0;520;0;494;10;76;0;0;0;40;24;0;1
0;0;3000;0;1225;12;166;0;0;0;40;24;0;1
1;0;300;0;468;10;71;0;0;0;38;0;0;1
0;0;330;0;456;12;63;0;0;0;38;0;0;1
0;0;360;0;476;12;67;0;0;1;38;0;0;1
0;0;307;0;389;10;59;0;0;0;38;0;0;1
0;0;493;0;588;6;124;0;0;0;38;0;0;1
0;0;488;0;568;10;88;0;0;0;38;0;0;1
0;0;666;0;750;6;167;0;0;0;38;0;0;1
0;0;630;0;680;15;84;0;0;0;38;0;0;1
0;0;570;0;616;6;139;0;0;0;38;0;0;1
0;0;751;0;773;12;110;0;0;1;38;0;0;1
0;0;579;0;571;10;58;0;0;0;38;0;0;1
0;0;331;0;314;9;52;0;0;0;38;0;0;1
0;0;732;0;656;6;147;0;0;0;38;0;0;1
0;0;900;0;690;11;80;0;0;0;38;0;80;1
0;0;1000;0;704;6;129;0;0;0;38;0;129;1
0;0;1000;0;634;5;156;0;0;0;38;0;0;1
0;0;2807;0;1532;2;513;0;0;0;38;0;513;1
1;0;1316;0;690;10;105;0;0;1;38;0;0;1
0;0;1200;0;547;5;107;0;0;1;38;0;107;1
0;0;1890;0;856;2;287;0;0;0;38;0;287;1
0;0;700;0;307;1;110;0;0;0;38;0;200;1
2;0;2000;0;585;10;74;0;0;1;38;0;100;1
1;0;1908;0;486;2;164;0;0;0;38;0;164;1
0;0;7000;0;418;4;123;0;0;0;38;0;0;1
0;0;300;0;410;10;63;0;0;0;38;6;0;1
0;0;878;0;849;10;117;0;0;0;38;6;0;1
1;0;500;0;349;5;84;0;0;0;38;6;0;1
1;0;530;0;349;9;57;0;0;0;38;6;0;1
0;0;500;0;325;6;70;0;0;0;38;6;0;1
0;0;3000;0;495;2;175;0;0;0;38;6;175;1
1;0;2600;0;347;4;102;0;0;0;38;6;0;1
3;0;673;0;679;18;77;0;0;0;67;360;0;1
0;0;324;0;380;6;85;0;0;1;62;300;0;1
3;0;2043;0;690;11;80;0;0;0;61;288;80;1
0;0;350;0;375;12;51;0;0;0;57;240;0;1
0;0;1500;0;674;5;164;0;0;1;57;240;0;1
0;0;446;0;300;6;67;0;0;1;51;168;0;1
0;0;840;0;1019;12;138;0;0;0;50;156;0;1
0;0;320;0;435;10;66;0;0;0;49;144;0;1
0;5;650;0;365;2;147;0;0;0;48;132;100;1
0;0;2000;0;310;2;112;0;0;1;48;132;112;1
0;0;393;0;489;10;60;0;0;0;47;120;100;1
0;0;4000;0;582;5;115;0;0;1;46;108;115;1
0;0;460;0;615;10;64;0;0;1;44;84;200;1
0;0;1288;0;599;2;211;0;0;1;44;84;211;1
3;0;600;0;778;9;109;0;0;0;42;60;109;1
3;0;600;0;417;12;57;0;0;0;42;60;0;1
0;0;582;0;399;5;97;0;0;0;42;60;0;1
0;0;960;0;309;5;51;0;0;1;42;60;100;1
0;0;1002;0;1899;18;150;0;0;0;41;48;500;1
1;0;800;0;1503;12;190;0;0;0;41;48;0;1
1;0;480;0;713;12;60;0;0;0;41;48;0;1
1;0;300;0;435;6;73;0;0;0;41;48;0;1
0;0;428;0;590;12;80;0;0;0;41;48;0;1
0;0;706;0;959;11;133;0;0;0;41;48;0;1
1;0;562;0;644;3;116;0;0;0;41;48;300;1
1;0;500;0;552;4;119;0;0;0;41;48;119;1
1;0;500;0;552;4;119;0;0;0;41;48;119;1
1;0;500;0;552;4;119;0;0;0;41;48;119;1
0;0;405;0;399;6;69;0;0;0;41;48;69;1
1;0;870;0;785;6;98;0;0;0;41;48;200;1
1;0;500;0;433;4;119;0;0;0;41;48;0;1
1;0;562;0;482;4;144;0;0;0;41;48;0;1
0;0;650;0;529;6;108;0;0;0;41;48;0;1
1;0;1071;0;865;5;166;0;0;0;41;48;166;1
1;0;478;0;360;5;61;0;0;0;41;48;61;1
0;0;1380;0;989;11;137;0;0;0;41;48;0;1
1;0;500;0;341;3;127;0;0;0;41;48;0;1
1;0;500;0;333;4;68;0;0;0;41;48;68;1
0;0;638;0;416;3;156;0;0;0;41;48;0;1
1;0;650;0;413;6;87;0;0;0;41;48;0;1
1;0;500;0;309;3;115;0;0;0;41;48;0;1
1;0;1183;0;699;11;97;0;0;0;41;48;0;1
1;0;863;0;498;6;103;0;0;0;41;48;0;1
1;0;700;0;401;6;83;0;0;0;41;48;0;1
0;0;956;0;538;10;77;0;0;0;41;48;0;1
0;0;1238;0;686;6;118;0;0;0;41;48;127;1
0;0;949;0;516;6;109;0;0;0;41;48;0;1
1;0;788;0;391;6;66;0;0;0;41;48;0;1
1;0;1200;0;552;4;119;0;0;0;41;48;119;1
1;0;926;0;422;3;157;0;0;0;41;48;0;1
1;0;1000;0;449;6;93;0;0;0;41;48;0;1
1;0;2000;0;891;4;149;0;0;0;41;48;300;1
0;0;989;0;424;4;127;0;0;0;41;48;0;1
1;0;1325;0;548;3;149;0;0;0;41;48;149;1
1;0;3000;0;1188;3;397;0;0;0;41;48;0;1
0;0;1300;0;499;4;145;0;0;0;41;48;0;1
1;0;1500;0;552;4;119;0;0;0;41;48;119;1
1;0;955;0;350;3;96;0;0;0;41;48;96;1
0;0;1542;0;552;4;119;0;0;0;41;48;119;1
0;0;1500;0;536;2;190;0;0;0;41;48;190;1
0;0;1216;0;371;4;76;0;0;0;41;48;76;1
1;0;1500;0;427;1;450;0;0;0;41;48;0;1
0;0;1952;0;552;4;119;0;0;0;41;48;119;1
0;0;1200;0;332;2;113;0;0;0;41;48;113;1
1;0;2000;0;552;4;119;0;0;0;41;48;119;1
1;0;1800;0;488;3;181;0;0;0;41;48;0;1
0;0;2027;0;508;12;63;0;0;0;41;48;0;1
1;0;1600;0;350;4;71;0;0;0;41;48;71;1
0;0;1589;0;335;6;73;0;0;0;41;48;0;1
1;0;2000;0;419;2;227;0;0;0;41;48;0;1
1;0;3000;0;624;2;210;0;0;0;41;48;210;1
1;0;2899;0;552;4;119;0;0;0;41;48;119;1
1;0;3000;0;552;4;119;0;0;0;41;48;119;1
1;0;3000;0;552;4;119;0;0;0;41;48;119;1
1;0;2000;0;360;2;195;0;0;0;41;48;0;1
0;0;3500;0;486;6;105;0;0;0;41;48;0;1
1;0;2500;0;317;3;118;0;0;0;41;48;0;1
0;0;5550;0;604;2;203;0;0;0;41;48;203;1
1;0;5000;0;448;3;166;0;0;0;41;48;0;1
1;0;4700;0;399;1;417;0;0;0;41;48;0;1
1;0;3900;0;326;1;340;0;0;0;41;48;0;1
0;0;394;0;419;10;64;0;0;1;39;24;0;1
0;0;653;0;419;12;57;0;0;0;39;24;0;1
1;0;1500;0;772;12;105;0;0;1;39;24;0;1
1;0;1290;0;523;9;85;0;0;1;39;24;0;1
1;0;1300;0;399;3;112;0;0;0;39;24;100;1
1;0;520;0;466;12;63;0;0;0;38;12;0;1
1;0;746;0;460;12;63;0;0;0;38;12;0;1
0;0;1100;0;429;4;127;0;0;0;38;12;0;1
1;0;300;0;960;18;75;0;0;1;37;0;300;1
1;0;320;0;429;12;58;0;0;0;37;0;0;1
0;0;300;0;398;10;61;0;0;0;37;0;0;1
0;0;400;0;515;6;115;0;0;0;37;0;0;1
1;0;626;0;730;9;109;0;0;1;37;0;60;1
0;0;1500;0;1489;3;374;0;0;0;37;0;374;1
0;0;531;0;480;6;81;0;0;0;37;0;0;1
0;0;638;0;547;12;74;0;0;1;37;0;0;1
0;0;450;0;385;12;53;0;0;1;37;0;0;1
0;0;694;0;574;10;87;0;0;0;37;0;0;1
0;0;700;0;568;6;82;0;0;0;37;0;200;1
0;0;558;0;452;6;76;0;0;0;37;0;0;1
0;0;470;0;354;5;60;0;0;0;37;0;60;1
0;0;600;0;444;3;168;0;0;0;37;0;0;1
0;0;2000;0;1471;2;492;0;0;0;37;0;492;1
0;0;1147;0;771;5;129;0;0;0;37;0;129;1
0;0;480;0;312;8;55;0;0;0;37;0;0;1
0;0;1000;0;552;3;150;0;0;0;37;0;150;1
0;0;2080;0;1087;2;363;0;0;0;37;0;366;1
0;0;919;0;477;6;106;0;0;0;37;0;0;1
0;0;880;0;405;2;137;0;0;0;37;0;137;1
0;0;1030;0;456;2;154;0;0;0;37;0;154;1
0;0;3217;0;1404;5;134;0;0;0;37;0;874;1
0;0;1000;0;430;4;87;0;0;0;37;0;87;1
0;0;700;0;300;3;116;0;0;0;37;0;0;1
0;0;1030;0;377;2;128;0;0;0;37;0;128;1
0;0;1100;0;315;6;72;0;0;0;37;0;0;1
0;0;6000;0;984;2;330;0;0;0;37;0;330;1
1;0;350;0;470;9;80;0;0;0;37;6;0;1
0;0;400;0;364;4;87;0;0;0;37;6;68;1
1;0;400;0;329;3;69;0;0;0;37;6;150;1
0;0;1966;0;1797;3;489;0;0;1;56;240;489;1
3;0;609;0;343;10;52;0;0;1;56;240;0;1
3;0;620;0;849;12;116;0;0;0;51;180;0;1
0;1;867;0;917;12;125;0;0;0;51;180;0;1
0;0;800;0;706;3;192;0;0;1;51;180;192;1
1;0;771;0;490;6;76;0;0;0;51;180;150;1
0;0;1100;0;680;3;254;0;0;1;51;180;0;1
0;0;400;0;700;12;95;0;0;0;46;120;0;1
0;0;800;0;417;5;82;0;0;1;46;120;82;1
0;4;2000;0;661;6;147;0;0;1;44;96;0;1
1;0;1002;0;458;12;62;0;0;0;41;60;0;1
1;0;533;0;1660;6;95;0;0;0;40;48;1200;1
1;0;500;0;1167;6;145;0;0;0;40;48;300;1
1;0;350;0;805;12;59;0;0;0;40;48;100;1
1;0;348;0;756;10;76;0;0;0;40;48;0;1
1;0;356;0;739;9;81;0;0;0;40;48;200;1
2;0;700;0;1049;5;175;0;0;0;40;48;175;1
0;0;500;0;659;12;81;0;0;0;40;48;0;1
1;0;533;0;699;5;117;0;0;0;40;48;117;1
1;0;413;0;529;10;54;0;0;0;40;48;150;1
1;0;336;0;395;5;80;0;0;0;40;48;0;1
1;0;500;0;552;4;119;0;0;0;40;48;119;1
1;0;500;0;552;4;119;0;0;0;40;48;119;1
1;0;500;0;552;4;119;0;0;0;40;48;119;1
1;0;500;0;552;4;119;0;0;0;40;48;119;1
0;0;557;0;595;6;125;0;0;0;40;48;0;1
1;0;530;0;552;4;119;0;0;0;40;48;119;1
1;0;500;0;508;11;71;0;0;0;40;48;0;1
1;0;852;0;836;12;70;0;0;0;40;48;0;1
1;0;660;0;643;6;108;0;0;0;40;48;0;1
0;0;342;0;333;9;56;0;0;1;40;48;0;1
0;0;1281;0;1168;10;167;0;0;0;40;48;0;1
2;0;357;0;319;4;96;0;0;0;40;48;0;1
1;0;712;0;633;2;213;0;0;0;40;48;213;1
1;0;1500;0;1317;5;264;0;0;0;40;48;0;1
1;0;530;0;439;3;93;0;0;0;40;48;200;1
0;0;483;0;399;9;53;0;0;0;40;48;53;1
0;0;801;0;659;6;113;0;0;0;40;48;113;1
1;0;500;0;399;3;146;0;0;0;40;48;0;1
1;0;815;0;640;2;215;0;0;0;40;48;215;1
1;0;500;0;389;3;142;0;0;0;40;48;0;1
0;0;725;0;552;4;119;0;0;0;40;48;119;1
1;0;2163;0;1564;4;314;0;0;0;40;48;314;1
1;0;548;0;390;3;145;0;0;0;40;48;0;1
1;0;800;0;552;4;119;0;0;0;40;48;119;1
1;0;800;0;552;4;119;0;0;0;40;48;119;1
0;0;1352;0;898;2;317;0;0;0;40;48;317;1
1;0;500;0;328;3;122;0;0;0;40;48;0;1
1;0;845;0;552;4;119;0;0;0;40;48;119;1
1;0;860;0;552;4;119;0;0;0;40;48;119;1
0;0;800;0;489;5;120;0;0;1;40;48;0;1
1;0;600;0;362;6;61;0;0;0;40;48;0;1
1;0;989;0;552;4;119;0;0;0;40;48;119;1
0;0;563;0;309;6;64;0;0;0;40;48;0;1
1;0;900;0;454;12;56;0;0;0;40;48;0;1
1;0;880;0;438;2;147;0;0;0;40;48;149;1
1;0;1000;0;459;3;126;0;0;0;40;48;126;1
0;0;2500;0;1063;2;355;0;0;0;40;48;358;1
0;0;850;0;356;6;77;0;0;0;40;48;0;1
1;0;2261;0;938;12;119;0;0;0;40;48;0;1
1;0;2000;0;829;3;228;0;0;0;40;48;228;1
1;0;824;0;331;2;180;0;0;0;40;48;0;1
0;0;2000;0;784;2;263;0;0;0;40;48;263;1
3;0;920;0;328;6;68;0;0;0;40;48;0;1
1;0;1500;0;529;3;197;0;0;0;40;48;0;1
0;0;1400;0;483;2;163;0;0;0;40;48;163;1
1;0;1017;0;346;3;126;0;0;0;40;48;0;1
0;0;1683;0;529;5;126;0;0;0;40;48;0;1
0;0;1000;0;304;3;118;0;0;0;40;48;0;1
0;0;1864;0;552;4;119;0;0;0;40;48;119;1
0;0;2647;0;699;12;86;0;0;0;40;48;0;1
1;0;1372;0;345;3;116;0;0;0;40;48;0;1
1;0;1800;0;448;2;151;0;0;0;40;48;151;1
0;0;1500;0;348;1;177;0;0;0;40;48;177;1
2;0;1425;0;320;1;337;0;0;0;40;48;0;1
1;0;2400;0;442;1;467;0;0;0;40;48;0;1
0;0;2500;0;419;1;442;0;0;0;40;48;0;1
1;0;2000;0;313;3;116;0;0;0;40;48;0;1
0;0;3704;0;552;4;119;0;0;0;40;48;119;1
0;0;4100;0;552;4;119;0;0;0;40;48;119;1
0;0;4000;0;439;3;166;0;0;0;40;48;0;1
1;0;500;0;420;2;148;0;0;0;38;24;148;1
1;0;600;0;639;5;132;0;0;1;37;12;100;1
0;0;530;0;773;9;115;0;0;0;36;0;100;1
1;0;348;0;502;12;68;0;0;0;36;0;0;1
1;0;400;0;528;12;72;0;0;1;36;0;0;1
0;0;530;0;673;12;92;0;0;0;36;0;0;1
0;0;350;0;426;12;59;0;0;0;36;0;0;1
0;0;600;0;667;12;94;0;0;0;36;0;0;1
1;1;360;0;395;5;78;0;0;0;36;0;78;1
0;0;900;0;910;3;248;0;0;0;36;0;248;1
0;0;300;0;301;3;75;0;0;0;36;0;100;1
0;0;470;0;425;2;144;0;0;0;36;0;144;1
0;0;694;0;615;2;207;0;0;0;36;0;207;1
0;0;550;0;465;4;117;0;0;0;36;0;0;1
0;0;940;0;690;3;152;0;0;1;36;0;289;1
1;0;577;0;404;6;68;0;0;0;36;0;0;1
0;0;1500;0;936;2;330;0;0;0;36;0;330;1
0;0;613;0;381;2;129;0;0;0;36;0;129;1
0;0;800;0;489;2;165;0;0;0;36;0;165;1
0;0;870;0;528;5;88;0;0;0;36;0;88;1
0;0;600;0;351;9;57;0;0;0;36;0;0;1
0;0;1200;0;689;11;80;0;0;0;36;0;80;1
0;0;1000;0;566;4;114;0;0;0;36;0;115;1
0;0;800;0;428;4;126;0;0;0;36;0;0;1
0;0;650;0;311;6;70;0;0;0;36;0;0;1
0;0;1123;0;508;2;171;0;0;0;36;0;171;1
0;0;850;0;367;4;75;0;0;0;36;0;75;1
0;0;3800;0;1605;2;875;0;0;0;36;0;0;1
0;0;1200;0;470;10;72;0;0;0;36;0;0;1
0;0;1350;0;483;5;119;0;0;0;36;0;0;1
1;0;4000;0;698;2;118;0;0;1;36;0;482;1
0;0;2500;0;416;2;140;0;0;0;36;0;141;1
0;0;4500;0;599;1;313;0;0;0;36;0;313;1
0;0;3000;0;337;2;114;0;0;0;36;0;114;1
0;0;4300;0;415;2;140;0;0;0;36;0;140;1
0;0;3800;0;357;2;195;0;0;0;36;0;0;1
0;0;312;0;729;6;71;0;0;0;36;6;400;1
0;0;1500;0;329;3;124;0;0;0;36;6;0;1
0;0;1000;0;588;10;90;0;0;0;65;360;0;1
1;0;432;0;790;12;107;0;0;1;60;300;0;1
0;0;400;0;502;10;69;0;0;0;60;300;50;1
0;0;350;0;465;12;63;0;0;1;55;240;0;1
0;0;502;0;320;5;54;0;0;1;55;240;100;1
0;0;380;0;300;6;67;0;0;0;53;216;0;1
1;0;1632;0;376;4;112;0;0;1;53;216;0;1
0;0;1200;0;1818;12;247;0;0;0;50;180;0;1
1;0;5000;0;624;2;340;0;0;1;50;180;0;1
1;0;1200;0;800;2;282;0;0;1;47;144;282;1
2;0;2800;0;731;3;199;0;0;1;45;120;199;1
0;0;340;0;420;10;67;0;0;0;43;96;0;1
0;0;650;0;576;3;157;0;0;1;43;96;157;1
0;0;650;0;440;4;100;0;0;1;42;84;100;1
0;0;600;0;771;16;93;0;0;0;41;72;0;1
1;2;600;0;429;11;54;0;0;1;41;72;54;1
0;3;600;0;399;7;66;0;0;1;41;72;65;1
0;0;800;0;675;3;185;0;0;1;40;60;185;1
1;0;1000;0;743;3;202;0;0;0;40;60;202;1
0;0;600;0;398;10;61;0;0;0;40;60;0;1
0;0;2130;0;886;12;120;0;0;1;40;60;0;1
0;0;1000;0;400;3;150;0;0;1;40;60;0;1
1;0;350;0;617;6;87;0;0;0;39;48;100;1
0;0;327;0;495;7;55;0;0;0;39;48;200;1
0;0;450;0;614;6;103;0;0;0;39;48;0;1
0;0;500;0;651;6;109;0;0;0;39;48;0;1
0;0;361;0;456;8;54;0;0;0;39;48;150;1
0;0;464;0;552;4;119;0;0;0;39;48;119;1
1;0;600;0;695;6;117;0;0;0;39;48;0;1
1;0;491;0;552;4;119;0;0;0;39;48;119;1
1;0;492;0;552;4;119;0;0;0;39;48;119;1
0;0;842;0;944;4;190;0;0;0;39;48;190;1
1;0;500;0;552;4;119;0;0;0;39;48;119;1
1;0;500;0;552;4;119;0;0;0;39;48;119;1
1;0;500;0;552;4;119;0;0;0;39;48;119;1
1;0;500;0;552;4;119;0;0;0;39;48;119;1
0;0;513;0;552;4;119;0;0;0;39;48;119;1
0;0;800;0;843;6;178;0;0;0;39;48;0;1
1;0;450;0;456;6;95;0;0;0;39;48;0;1
1;0;300;0;303;6;51;0;0;0;39;48;0;1
0;0;556;0;552;4;119;0;0;0;39;48;119;1
0;0;1000;0;967;3;265;0;0;0;39;48;265;1
0;0;1092;0;989;3;261;0;0;0;39;48;300;1
1;0;800;0;711;8;90;0;0;0;39;48;0;1
1;0;750;0;663;6;111;0;0;0;39;48;0;1
1;0;877;0;771;5;103;0;0;0;39;48;257;1
1;0;560;0;477;6;80;0;0;0;39;48;0;1
1;0;600;0;499;10;72;0;0;0;39;48;0;1
1;0;553;0;443;6;75;0;0;0;39;48;0;1
1;0;500;0;400;3;146;0;0;0;39;48;0;1
1;0;500;0;400;3;149;0;0;0;39;48;0;1
1;0;500;0;390;4;78;0;0;0;39;48;78;1
1;0;507;0;395;2;100;0;0;0;39;48;200;1
0;0;1500;0;1134;4;100;0;0;0;39;48;739;1
0;0;704;0;529;5;126;0;0;0;39;48;0;1
1;0;500;0;366;6;62;0;0;0;39;48;0;1
1;0;600;0;433;3;161;0;0;0;39;48;0;1
1;0;500;0;320;3;119;0;0;0;39;48;0;1
0;0;1200;0;764;2;257;0;0;0;39;48;257;1
1;0;500;0;311;3;116;0;0;0;39;48;0;1
2;0;896;0;552;4;119;0;0;0;39;48;119;1
1;0;510;0;303;6;51;0;0;0;39;48;0;1
1;0;600;0;344;3;128;0;0;0;39;48;0;1
0;0;600;0;340;2;115;0;0;0;39;48;115;1
0;0;968;0;529;6;111;0;0;0;39;48;0;1
0;0;600;0;300;6;62;0;0;0;39;48;0;1
1;0;1118;0;552;4;119;0;0;0;39;48;119;1
1;0;700;0;343;6;58;0;0;0;39;48;0;1
1;0;1799;0;859;1;381;0;0;0;39;48;500;1
0;0;1000;0;464;2;100;0;0;0;39;48;269;1
1;0;650;0;302;2;164;0;0;0;39;48;0;1
1;0;766;0;350;3;89;0;0;0;39;48;89;1
0;0;1271;0;552;4;119;0;0;0;39;48;119;1
